Region,Site,Species,Responsible_Researcher,Patch_id,Dominate_patch_species,Start_date_2013,End_date_2013,Beging_season_vasc_2013,End_season_vasc_2013,HWT_begin_season_2013,HWT_end_season_2013,Capitula_weight_2013_g,No_capitula_2013,Stem_weight_2013_g_per_3cm,Area_2013,Patch_coord_lat,Patch_coord_lon,bulk_dens_kg_per_m_3_2013,LI13_wire1,LI13_wire2,LI13_wire3,LI13_wire4,LI13_wire5,LI13_wire6,LI13_wire7,LI13_wire8,prod_2013_wire1_g_per_m2_yr,prod_2013_wire2_g_per_m2_yr,prod_2013_wire3_g_per_m2_yr,prod_2013_wire4_g_per_m2_yr,prod_2013_wire5_g_per_m2_yr,prod_2013_wire6_g_per_m2_yr,prod_2013_wire7_g_per_m2_yr,prod_2013_wire8_g_per_m2_yr,second_year_start_2014,second_year_end_2014,Beging_season_vasc_2014,End_season_vasc_2014,HWT_begin_season_2014,HWT_end_season_2014,Capitula_weight_2014,No_capitula_2014,Stem_weight_2014,Area_2014,bulk_dens_kg_per_m_3_2014,LI14_wire1,LI14_wire2,LI14_wire3,LI14_wire4,prod_2014_wire1_g_per_m2_yr,prod_2014_wire2_g_per_m2_yr,prod_2014_wire3_g_per_m2_yr,prod_2014_wire4_g_per_m2_yr,third_year_start_2015,third_year_end_2015,Beging_season_vasc_2015,End_season_vasc_2015,HWT_begin_season_2015,HWT_end_season_2015,Capitula_weight_2015,No_capitula_2015,Stem_weight_2015,Area_2015,iso_18O_2013,iso_13C_2013,iso_13C_2014,iso_18O_2014,element_comment,element_sampling_year,N_per,C_per,Al_mg_kg,B_mg_kg,Ca_per,Cd_mg_kg,Cr_mg_kg,Cu_mg_kg,Fe_mg_kg,K_per,Mg_per,Mn_mg_kg,Na__mg_kg,Ni_mg_kg,P_per,Zn_mg_kg,orgOrder,temp13,temp14,temp15,evap13,evap14,evap15,precip13,precip14,precip15,norain13.mean,norain14.mean,norain15.mean,norain13.max,norain14.max,norain15.max,par13,par14,par15,googlemap_elevation_masl,ndep_Lamarque2013,LI13,LI14,Prod13,Prod14,days2013,days2014,prod_per_day2013,prod_per_day2014,LI_per_day2013,LI_per_day2014,BD13,BD14,num.den13,num.den14,ndep_Lam13,CN,NP,HWT13,HWT14,cover13,cover14,prec_d13,prec_d14,par_d13,par_d14,ev_d13,ev_d14
"Canada, ON (S)",Parry_Sound,S.fuscum,Gustaf Granath,1,"Moss: S.fusc, Polytricum, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,40,30,45,20,1.3283,200,3.211,70.84625,45.459827,-80.150893,15.10783328,10,10,4,,,,,,151.0783328,151.0783328,60.43133311,,,,,,2014-05-26,2014-10-09,,30,35,25,1.099,236,2.1995,78.5,9.33970276,20,20,36,,186.7940552,186.7940552,336.2292994,,,,,,,,,,,,21.22470684,-29.82522192,,,,2014,0.908,48.509,152,14,0.259,0.03,0.85,3.77,95,0.496,0.059,827,80,0.71,0.059,30,25,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224.142,0.846,8,25.3333333333333,120.862666236667,236.605803266667,154,136,0.784822508030303,1.73974855343137,0.051948051948052,0.186274509803922,15.10783328,9.33970276,2.82301462674454,3.00636942675159,0.846,53.4240088105727,15.3898305084746,32.5,30,35,30,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, ON (S)",Parry_Sound,S.fuscum,Gustaf Granath,2,"Moss: S.fusc, Polytricum, Grass/Sedge: Eur. vag, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,40,30,45,15,0.5823,245,1.3138,63.585,45.459836,-80.150968,6.887368614,7,26,21,,,,,,48.2115803,179.071584,144.6347409,,,,,,2014-05-26,2014-10-09,,25,30,20,0.8752,222,2.33,78.5,9.893842887,40,66,47,,395.7537155,652.9936306,465.0106157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224,0.846,18,51,123.972635066667,504.585987266667,154,136,0.805017110822511,3.71019108284314,0.116883116883117,0.375,6.887368614,9.893842887,3.85311001022254,2.82802547770701,0.846,,,30,25,35,25,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, ON (S)",Parry_Sound,S.fuscum,Gustaf Granath,3,"Moss: S.fusc, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,50,40,45,21,1.2538,265,1.5251,70.84625,45.459793,-80.150986,7.175632679,22,14,33,,,,,,157.8639189,100.4588575,236.7958784,,,,,,2014-05-26,2014-10-09,,30,40,17,1.1452,261,1.8688,78.5,7.935456476,64,,38,,507.8692144,,301.5473461,,,,,,,,,,,,19.94707891,-30.55364063,,,,2014,1.096,48.631,149,24,0.218,0.05,0.6,4.06,167,0.506,0.055,477,131,0.93,0.057,49,27,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224,0.846,23,51,165.0395516,404.70828025,154,136,1.0716854,2.97579617830882,0.149350649350649,0.375,7.175632679,7.935456476,3.74049438043651,3.32484076433121,0.846,44.3713503649635,19.2280701754386,33,28.5,45,30,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, ON (S)",Parry_Sound,S.fuscum,Gustaf Granath,4,"Moss: S.fusc, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,25,15,30,19,0.8871,205,1.8539,70.84625,45.459922,-80.15157,8.722644694,29,,15,,,,,,252.9566961,,130.8396704,,,,,,2014-05-26,2014-10-09,,15,25,16,1.8735,255,2.7925,78.5,11.85774947,,58,26,,,687.7494692,308.3014862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224,0.846,22,42,191.89818325,498.0254777,154,136,1.24609209902597,3.66195204191176,0.142857142857143,0.308823529411765,8.722644694,11.85774947,2.89358999241315,3.2484076433121,0.846,,,24.5,20.5,20,15,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, ON (S)",Parry_Sound,S.magellanicum,Gustaf Granath,1,"Moss: S.mag,Polytricim, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,15,10,33,7,0.9957,105,1.4636,70.84625,45.45985,-80.150908,6.88627368,31,16,23,,,,,,213.4744841,110.1803789,158.3842946,,,,,,2014-05-26,2014-10-09,,25,25,15,0.9473,142,1.2436,78.5,5.280679406,78,55,83,,411.8929936,290.4373673,438.2963907,,,,,,,,,,,,19.74211435,-31.03428222,,,,2014,1.103,48.377,98,12,0.112,0.08,1.08,3.24,92,0.493,0.062,99,105,1.92,0.062,33,29,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224.098,0.846,23.3333333333333,72,160.6797192,380.2089172,154,136,1.0433748,2.79565380294118,0.151515151515152,0.529411764705882,6.88627368,5.280679406,1.48208267904088,1.80891719745223,0.846,43.8594741613781,17.7903225806452,20,20,12.5,25,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, ON (S)",Parry_Sound,S.magellanicum,Gustaf Granath,2,"Moss: S.mag, S.ang, Grass/Sedge: Eur. vag, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,10,10,30,19,1.1251,163,1.3087,70.84625,45.459901,-80.15094,6.157465403,35,49,21,,,,,,215.5112891,301.7158048,129.3067735,,,,,,2014-05-26,2014-10-09,,10,25,12,0.9332,96,0.9996,78.5,4.244585987,,47,57,,,199.4955414,241.9414013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224.118,0.846,35,52,215.511289133333,220.71847135,154,136,1.39942395541126,1.62292993639706,0.227272727272727,0.382352941176471,6.157465403,4.244585987,2.3007569207968,1.22292993630573,0.846,,,24.5,18.5,10,10,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, ON (S)",Parry_Sound,S.magellanicum,Gustaf Granath,3,"Moss: S.mag, Grass/Sedge: Eur. vag, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,50,40,30,17,1.1514,94,1.2096,70.84625,45.459636,-80.151094,5.691197488,20,36,43,,,,,,113.8239498,204.8831096,244.721492,,,,,,2014-05-26,2014-10-09,,10,25,15,1.1374,125,1.4424,78.5,6.124840764,,47,,,,287.8675159,,,,,,,,,,,,,20.45447648,-29.87650418,,,,2014,0.998,48.232,145,16,0.195,0.03,1,3.38,126,0.503,0.064,339,201,0.99,0.067,34,31,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224,0.846,33,47,187.809517133333,287.8675159,154,136,1.21954231904762,2.11667291102941,0.214285714285714,0.345588235294118,5.691197488,6.124840764,1.32681687456993,1.59235668789809,0.846,48.3286573146293,14.8955223880597,23.5,20,45,10,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, ON (S)",Parry_Sound,S.magellanicum,Gustaf Granath,4,"Moss: S.mag, S.ang, Grass/Sedge: Eur. vag, Shrub:  Chamaedaphne calyculata",2013-05-20,2013-10-21,25,20,20,11,1.0956,87,1.2024,70.84625,45.459598,-80.151134,5.657321312,15,18,21,,,,,,84.85981968,101.8317836,118.8037476,,,,,,2014-05-26,2014-10-09,,25,19,12,0.7272,69,1.1054,78.5,4.693842887,46,68,46,,215.9167728,319.1813163,215.9167728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,17.81,17.56,,282.837,323.49,,281.532,295.1375289,,2.2973,2.5556,,7,8,,1356.319214,1213.207755,,224,0.846,18,53.3333333333333,101.831783626667,250.3382873,154,136,0.661245348225108,1.84072270073529,0.116883116883117,0.392156862745098,5.657321312,4.693842887,1.22801136263387,0.878980891719745,0.846,,,15.5,15.5,22.5,25,1.82812987012987,2.17012888897059,8.80726762337662,8.92064525735294,1.8366038961039,2.37860294117647
"Canada, AB",BC35,S.fuscum,Gustaf Granath,1,"Moss: S.fusc , Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,27,,37,40,0.8587,307,2.9356,56.71625,55.87,-115.1,17.2531388,1,7,20,,,,,,17.2531388,120.7719716,345.062776,,,,,,2014-05-17,2014-08-09,,,,,1.5194,631,3.6382,101,12.00726073,14,3,4,,168.1016502,36.02178218,48.0290429,,,,,,,,,,,,17.17052995,-27.14590348,,,,2014,0.92,47.585,139,17,0.252,0.05,0.25,2.49,128,0.498,0.092,561,115,0.43,0.087,30,33,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,9.33333333333333,7,161.029295466667,84.0508250933333,105,84,1.53361233777778,1.00060506063492,0.088888888888889,0.083333333333333,17.2531388,12.00726073,5.41291076190686,6.24752475247525,0.232,51.7228260869565,10.5747126436782,38.5,,27,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",BC35,S.fuscum,Gustaf Granath,2,"Moss: S.fusc , Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,35,,38,41,1.2063,433,2.6218,115,55.87,-115.1,7.59942029,5,12,9,,,,,,37.99710145,91.19304348,68.39478261,,,,,,2014-05-17,2014-08-09,,,,,2.2668,515,8.4259,102.96,27.27887853,24,15,13,,654.6930847,409.1831779,354.6254209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,8.66666666666667,17.3333333333333,65.8616425133333,472.8338945,105,84,0.627253738222222,5.62897493452381,0.082539682539683,0.206349206349206,7.59942029,27.27887853,3.76521739130435,5.0019425019425,0.232,,,39.5,,35,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",BC35,S.fuscum,Gustaf Granath,3,"Moss: S.fusc , Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,35,,31,35,0.8594,315,2.7433,56.71625,55.87,-115.1,16.12295124,4,3,19,,,,,,64.49180496,48.36885372,306.3360736,,,,,,2014-05-17,2014-08-09,,,,,1.4688,410,3.1993,108,9.874382716,11,16,19,,108.6182099,157.9901235,187.6132716,,,,,,,,,,,,17.49734446,-28.04089333,,,,2014,1.088,47.877,141,17,0.182,0.01,0.67,2.27,135,0.532,0.054,468,115,1.93,0.072,26,35,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,8.66666666666667,15.3333333333333,139.732244093333,151.407201666667,105,84,1.33078327707937,1.80246668650794,0.082539682539683,0.182539682539683,16.12295124,9.874382716,5.55396381107707,3.7962962962963,0.232,44.0045955882353,15.1111111111111,33,,35,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",BC35,S.fuscum,Gustaf Granath,4,"Moss: S.fusc , Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,27,,27,31,1.5097,450,4.5049,78.5,55.87,-115.1,19.12908705,23,11,15,,,,,,439.9690021,210.4199575,286.9363057,,,,,,2014-05-17,2014-08-09,,,,,4.5725,301,3.4306,100,11.43533333,9,15,11,,102.918,171.53,125.7886667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,16.3333333333333,11.6666666666667,312.4417551,133.412222233333,105,84,2.97563576285714,1.58824074087302,0.155555555555556,0.138888888888889,19.12908705,11.43533333,5.73248407643312,3.01,0.232,,,29,,27,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",BC35,S.magellanicum,Gustaf Granath,1,"Moss: S.mag , S.angust, S.fusc Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,20,,29,32,0.5644,59,0.8584,56.71625,55.87,-115.1,5.044997392,11,7,13,,,,,,55.49497131,35.31498174,65.5849661,,,,,,2014-05-17,2014-08-09,,,,,2.5682,144,3.3068,107.1,10.291939,10,16,18,,102.91939,164.671024,185.254902,,,,,,,,,,,,17.54049632,-29.79053158,,,,2014,0.763,47.098,292,28,0.208,0.02,0.83,1.88,269,0.284,0.065,253,299,0.88,0.051,12,37,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,10.3333333333333,14.6666666666667,52.1316397166667,150.948438666667,105,84,0.496491806825397,1.79700522222222,0.098412698412698,0.174603174603175,5.044997392,10.291939,1.04026623763031,1.34453781512605,0.232,61.7273918741809,14.9607843137255,30.5,,20,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",BC35,S.magellanicum,Gustaf Granath,2,"Moss: S.mag , S.fusc, Polytricum, Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,29,,15,19,0.9827,96,2.4874,81,55.87,-115.1,10.23621399,37,43,16,,,,,,378.7399177,440.1572016,163.7794239,,,,,,2014-05-17,2014-08-09,,,,,1.4858,159,2.6754,110.25,8.088888889,33,3,33,,266.9333333,24.26666667,266.9333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,32,23,327.558847733333,186.044444423333,105,84,3.11960807365079,2.21481481456349,0.304761904761905,0.273809523809524,10.23621399,8.088888889,1.18518518518519,1.4421768707483,0.232,,,17,,29,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",BC35,S.magellanicum,Gustaf Granath,3,"Moss: S.mag , S.fusc, Polytricum, Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,16,,20,25,0.52,81,1.2772,80,55.87,-115.1,5.321666667,19,19,8,,,,,,101.1116667,101.1116667,42.57333333,,,,,,2014-05-17,2014-08-09,,,,,0.9549,110,2.5179,116.55,7.201201201,12,17,0,,86.41441441,122.4204204,,,,,,,,,,,,,16.36874052,-29.0443606,,,,2014,0.901,48.086,171,12,0.285,0.04,1.07,3.15,241,0.421,0.072,556,260,0.76,0.076,25,39,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,15.3333333333333,9.66666666666667,81.59888891,104.417417405,105,84,0.777132275333333,1.24306449291667,0.146031746031746,0.115079365079365,5.321666667,7.201201201,1.0125,0.943800943800944,0.232,53.369589345172,11.8552631578947,22.5,,16,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",BC35,S.magellanicum,Gustaf Granath,4,"Moss: S.mag , S.fusc, S.cap, Grass/Sedge: Eriophorum sp., Shrub:  Rhododendron groenlandicum, Vaccinium sp.",2013-05-23,2013-09-05,36,,25,29,1.1302,147,1.977,100,55.87,-115.1,6.59,19,7,15,,,,,,125.21,46.13,98.85,,,,,,2014-05-17,2014-08-09,,,,,1.6203,112,1.9178,104,6.146794872,12,2,16,,73.76153846,12.29358974,98.34871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,16.06,17,,355.524,269.085,,331.617,181.0635199,,2.7,2.875,,7,7,,893.6319581,803.2559759,,657,0.232,13.6666666666667,10,90.0633333333333,61.4679487166667,105,84,0.857746031746032,0.731761294246032,0.13015873015873,0.119047619047619,6.59,6.146794872,1.47,1.07692307692308,0.232,,,27,,36,,3.15825714285714,2.15551809404762,8.51078055333333,9.56257114166667,3.38594285714286,3.20339285714286
"Canada, AB",208UB,S.fuscum,Gustaf Granath,1,"Moss: S.fusc ,  Shrub:  Chamaedaphne calyculata,  Vaccinium sp.",2013-06-01,2013-09-06,25,,,,0.4993,190,1.2111,56.71625,56.1157,-115.7024,7.117889494,14,12,11,,,,,,99.65045291,85.41467393,78.29678443,,,,,,2014-05-16,2014-08-09,,,,,0.9509,345,2.3306,86.48,8.983194573,13,10,10,,116.7815294,89.83194573,89.83194573,,,,,,,,,,,,18.62130715,-28.88552189,,,,,,,,,,,,,,,,,,,,,41,16.25,16.99,,315.802,249.034,,299.567,164.9633256,,2.9444,3,,7,7,,819.382643,814.1938988,,663.763,0.213,12.3333333333333,11,87.7873037566667,98.8151402866667,97,85,0.905023750068729,1.16253106219608,0.127147766323024,0.129411764705882,7.117889494,8.983194573,3.35000991779252,3.98936170212766,0.213,,,,,25,,3.08831958762887,1.94074500705882,8.44724374226804,9.57875175058823,3.25569072164948,2.92981176470588
"Canada, AB",208UB,S.fuscum,Gustaf Granath,2,"Moss: S.fusc ,  Shrub:  Chamaedaphne calyculata,  Vaccinium sp.",2013-06-01,2013-09-06,23,,,,1.1316,393,2.2771,115.5,56.1157,-115.7024,6.571717172,23,11,11,,,,,,151.1494949,72.28888889,72.28888889,,,,,,2014-05-16,2014-08-09,,,,,2.0175,694,6.4376,106.82,20.08862261,20,22,23,,401.7724521,441.9496973,462.0383199,,,,,,,,,,,,,,,,,2014,0.846,47.49,147,17,0.128,0.01,0.71,2.14,119,0.567,0.028,341,206,0.64,0.071,19,42,16.25,16.99,,315.802,249.034,,299.567,164.9633256,,2.9444,3,,7,7,,819.382643,814.1938988,,663.763,0.213,15,21.6666666666667,98.57575756,435.253489766667,97,85,1.01624492329897,5.12062929137255,0.154639175257732,0.254901960784314,6.571717172,20.08862261,3.4025974025974,6.49691069088186,0.213,56.1347517730497,11.9154929577465,,,23,,3.08831958762887,1.94074500705882,8.44724374226804,9.57875175058823,3.25569072164948,2.92981176470588
"Canada, AB",208UB,S.fuscum,Gustaf Granath,3,"Moss: S.fusc ,  Shrub:  Chamaedaphne calyculata,  Vaccinium sp.",2013-06-01,2013-09-06,20,,,,0.4782,190,1.9389,56.71625,56.1157,-115.7024,11.39532321,20,7,14,,,,,,227.9064642,79.76726247,159.5345249,,,,,,2014-05-16,2014-08-09,,,,,1.5686,412,5.2391,103.02,16.95172458,35,29,15,,593.3103604,491.6000129,254.2758688,,,,,,,,,,,,17.35034143,-28.1816235,,,,2014,0.783,47.366,147,13,0.2,0.01,0.44,2.04,130,0.484,0.031,684,104,0.48,0.059,19,43,16.25,16.99,,315.802,249.034,,299.567,164.9633256,,2.9444,3,,7,7,,819.382643,814.1938988,,663.763,0.213,13.6666666666667,26.3333333333333,155.736083856667,446.395414033333,97,85,1.60552663769759,5.25171075333333,0.140893470790378,0.309803921568627,11.39532321,16.95172458,3.35000991779252,3.99922345175694,0.213,60.492975734355,13.271186440678,,,20,,3.08831958762887,1.94074500705882,8.44724374226804,9.57875175058823,3.25569072164948,2.92981176470588
"Canada, AB",208UB,S.fuscum,Gustaf Granath,4,"Moss: S.fusc ,  Shrub:  Chamaedaphne calyculata,  Vaccinium sp.",2013-06-01,2013-09-06,30,,,,0.6298,276,2.5022,56.71625,56.1157,-115.7024,14.70595582,8,3,7,,,,,,117.6476465,44.11786745,102.9416907,,,,,,2014-05-16,2014-08-09,,,,,1.794,487,5.0678,108.16,15.61821992,7,1,7,,109.3275394,15.61821992,109.3275394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,16.25,16.99,,315.802,249.034,,299.567,164.9633256,,2.9444,3,,7,7,,819.382643,814.1938988,,663.763,0.213,6,5,88.2357348833333,78.0910995733333,97,85,0.90964675137457,0.918718818509804,0.061855670103093,0.058823529411765,14.70595582,15.61821992,4.86633019637229,4.50258875739645,0.213,,,,,30,,3.08831958762887,1.94074500705882,8.44724374226804,9.57875175058823,3.25569072164948,2.92981176470588
Sweden (S),Kulflyten,S.magellanicum,Fia Bengtsson,MG03,"Moss: S. mag, S. balt, S.cusp, Grass/Sedge: Eur. Vag, Shrub: Vac. Oxycocus, Andromeda polyf, Rubus chame",2013-05-18,2013-09-17,15,10,6,10.5,2013.47,127,1.87351,78.5,59.90254,15.83353,7.955456476,15,9,7,,,,,,119.3318471,71.59910828,55.68819533,,,,,,2014-04-21,2014-10-09,10,15,6.3,6,1.75212,97,2.31321,78.5,9.822547771,6,,,,58.93528662,,,,,,,,,,,,,,21.24705536,-27.18402209,,,,2014,0.635,47.657,208,7,0.119,0.21,1.67,2.81,406,0.342,0.046,80,489,0.84,0.028,45,61,15.89,13.84,,473.453,579.477,,331.823,462.1298588,,2.625,3.2667,,9,9,,1029.610237,1279.545611,,132.587,0.582,10.3333333333333,6,82.20638357,58.93528662,122,171,0.673822816147541,0.344650798947368,0.084699453551913,0.035087719298246,7.955456476,9.822547771,1.61783439490446,1.23566878980892,0.582,75.0503937007874,22.6785714285714,8.25,6.15,12.5,12.5,2.7198606557377,2.70251379415205,8.43942817213115,7.48272287134503,3.88076229508197,3.38875438596491
Sweden (S),Kulflyten,S.magellanicum,Fia Bengtsson,MG04,"Moss: S. mag, S. balt, S.cusp, Grass/Sedge: Eur. Vag, Rhynchos alba, Shrub: Vac. Oxycocus, Andromeda polyf Other: scheuzeria",2013-05-18,2013-09-18,5,3,6,7,1527.56,81,1.44026,78.5,59.90254,15.83353,6.115753715,33,20,,,,,,,201.8198726,122.3150743,,,,,,,2014-04-21,2014-10-09,2,7,3.4,5,1.59768,174,1.76382,78.5,7.489681529,2,24,,,14.97936306,179.7523567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,15.85,13.84,,474.685,579.477,,332.174,462.1298588,,2.6667,3.2667,,9,9,,1032.79018,1279.545611,,132.587,0.582,26.5,13,162.06747345,97.36585988,123,171,1.31762173536585,0.569390993450292,0.215447154471545,0.076023391812866,6.115753715,7.489681529,1.03184713375796,2.21656050955414,0.582,,,6.5,4.2,4,4.5,2.70060162601626,2.70251379415205,8.3966681300813,7.48272287134503,3.85922764227642,3.38875438596491
Sweden (S),Kulflyten,S.magellanicum,Fia Bengtsson,MG05,"Moss: S. mag, S. balt, S.cusp, Grass/Sedge: Eur. Vag, Rhynchos alba, Shrub: Call.vulg, Bet.nana, Vac. Oxycocus,",2013-05-18,2013-09-18,15,10,4.5,20,2122.07,114,2.12476,78.5,59.90254,15.83353,9.022335456,12,14,15,,,,,,108.2680255,126.3126964,135.3350318,,,,,,2014-04-21,2014-10-09,7,7,7.4,2.5,1.81262,99,2.34149,78.5,9.942632696,12,8,12,,119.3115924,79.54106157,119.3115924,,,,,,,,,,,,21.40213977,-26.1273527,,,,2014,0.765,47.652,174,6,0.113,0.12,1.92,2.77,400,0.283,0.051,85,324,1.51,0.025,38,63,15.85,13.84,,474.685,579.477,,332.174,462.1298588,,2.6667,3.2667,,9,9,,1032.79018,1279.545611,,132.587,0.582,13.6666666666667,10.6666666666667,123.305251233333,106.05474879,123,171,1.00248171734417,0.620203209298246,0.111111111111111,0.062378167641326,9.022335456,9.942632696,1.45222929936306,1.26114649681529,0.582,62.2901960784314,30.6,12.25,4.95,12.5,7,2.70060162601626,2.70251379415205,8.3966681300813,7.48272287134503,3.85922764227642,3.38875438596491
Sweden (S),Kulflyten,S.magellanicum,Fia Bengtsson,MG09,"Moss: S. mag, S. balt, S.cusp, Grass/Sedge: Eur. Vag, Shrub:  Andromeda polyf",2013-05-18,2013-09-17,5,10,9,15.5,1810.09,192,1.83586,78.5,59.90254,15.83353,7.795583864,12,18,12,,,,,,93.54700637,140.3205096,93.54700637,,,,,,2014-04-21,2014-10-09,10,10,9.9,8.5,1.66259,120,1.67574,78.5,7.11566879,7,,,,49.80968153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,15.89,13.84,,473.453,579.477,,331.823,462.1298588,,2.625,3.2667,,9,9,,1029.610237,1279.545611,,132.587,0.582,14,7,109.138174113333,49.80968153,122,171,0.894575197650273,0.291284687309942,0.114754098360656,0.04093567251462,7.795583864,7.11566879,2.44585987261146,1.52866242038217,0.582,,,12.25,9.2,7.5,10,2.7198606557377,2.70251379415205,8.43942817213115,7.48272287134503,3.88076229508197,3.38875438596491
